name,description,price,sku,imageUrls,brand
1983 Enchufe Empotrable 125Amp 3P+N+T 415V Rojo 6H Ip67,1983 Enchufe Empotrable 125Amp 3P+N+T 415V Rojo 6H Ip67,680.34,"Código: 1006203
MENNEKES
Ref./Fab: 1983
Cant.Disponible: Consultar
Unid.Med: UNIDAD
Precio Inc. IGV: S/ 680.34",https://store.grupocoinp.com/web/image/product.product/6685/image_1024/%5B1983%5D%20Enchufe%20Empotrable%20125Amp%203P+N+T%20415V%20Rojo%206H%20Ip67?unique=f4ad3e8,mennekes-139
1366 Toma Empotrable Recto 16Amp 2P+T 250V Azul 6H Ip44,1366 Toma Empotrable Recto 16Amp 2P+T 250V Azul 6H Ip44,21.51,"Código: 1006202
MENNEKES
Ref./Fab: 1366
Cant.Disponible: Consultar
Unid.Med: UNIDAD
Precio Inc. IGV: S/ 21.51",https://store.grupocoinp.com/web/image/product.product/6686/image_1024/%5B1366%5D%20Toma%20Empotrable%20Recto%2016Amp%202P+T%20250V%20Azul%206H%20Ip44?unique=e6807be,mennekes-139
1398 Toma Empotrable Recto 32Amp 3P+T 250V Azul 9H Ip44,1398 Toma Empotrable Recto 32Amp 3P+T 250V Azul 9H Ip44,53.1,"Código: 1006200
MENNEKES
Ref./Fab: 1398
Cant.Disponible: 1
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 53.10",https://store.grupocoinp.com/web/image/product.product/6688/image_1024/%5B1398%5D%20Toma%20Empotrable%20Recto%2032Amp%203P+T%20250V%20Azul%209H%20Ip44%20%20?unique=e05e961,mennekes-139
1367 Toma Empotrable Recto 16Amp 2P+T 415V Rojo 9H Ip44,1367 Toma Empotrable Recto 16Amp 2P+T 415V Rojo 9H Ip44,63.21,"Código: 1006199
MENNEKES
Ref./Fab: 1367
Cant.Disponible: Consultar
Unid.Med: UNIDAD
Precio Inc. IGV: S/ 63.21",https://store.grupocoinp.com/web/image/product.product/6689/image_1024/%5B1367%5D%20Toma%20Empotrable%20Recto%2016Amp%202P+T%20415V%20Rojo%209H%20Ip44%20%20%20?unique=bc55bfb,mennekes-139
1390 Toma Empotrable Recto 16Amp 3P+T 415V Rojo 6H Ip44,1390 Toma Empotrable Recto 16Amp 3P+T 415V Rojo 6H Ip44,47.67,"Código: 1006198
MENNEKES
Ref./Fab: 1390
Cant.Disponible: Consultar
Unid.Med: UNIDAD
Precio Inc. IGV: S/ 47.67",https://store.grupocoinp.com/web/image/product.product/6690/image_1024/%5B1390%5D%20Toma%20Empotrable%20Recto%2016Amp%203P+T%20415V%20Rojo%206H%20Ip44%20%20%20?unique=4b1d793,mennekes-139
1396 Toma Empotrable Recto 32Amp 2P+T 415V Rojo 9H Ip44,1396 Toma Empotrable Recto 32Amp 2P+T 415V Rojo 9H Ip44,100.69,"Código: 1006197
MENNEKES
Ref./Fab: 1396
Cant.Disponible: Consultar
Unid.Med: UNIDAD
Precio Inc. IGV: S/ 100.69",https://store.grupocoinp.com/web/image/product.product/6691/image_1024/%5B1396%5D%20Toma%20Empotrable%20Recto%2032Amp%202P+T%20415V%20Rojo%209H%20Ip44%20?unique=d251c2b,mennekes-139
1399 Toma Empotrable Recto 32Amp 3P+T 415V Rojo 6H Ip44,1399 Toma Empotrable Recto 32Amp 3P+T 415V Rojo 6H Ip44,29.33,"Código: 1006196
MENNEKES
Ref./Fab: 1399
Cant.Disponible: Consultar
Unid.Med: UNIDAD
Precio Inc. IGV: S/ 29.33",https://store.grupocoinp.com/web/image/product.product/6692/image_1024/%5B1399%5D%20Toma%20Empotrable%20Recto%2032Amp%203P+T%20415V%20Rojo%206H%20Ip44%20%20?unique=146a5a1,mennekes-139
4102 Caja Visible Con Toma Visible C/Tapa 16Amp 2P+T 250V 6H Ip44,4102 Caja Visible Con Toma Visible C/Tapa 16Amp 2P+T 250V 6H Ip44,79.06,"Código: 1006195
MENNEKES
Ref./Fab: 4102
Cant.Disponible: Consultar
Unid.Med: UNIDAD
Precio Inc. IGV: S/ 79.06",https://store.grupocoinp.com/web/image/product.product/6693/image_1024/%5B4102%5D%20Caja%20Visible%20Con%20Toma%20Visible%20C-Tapa%2016Amp%202P+T%20250V%206H%20%20Ip44?unique=d5f6c71,mennekes-139
4108 Caja Visible Con Toma Visible C/Tapa 32Amp 3P+T 415V 6H Ip44,4108 Caja Visible Con Toma Visible C/Tapa 32Amp 3P+T 415V 6H Ip44,117.12,"Código: 1006194
MENNEKES
Ref./Fab: 4108
Cant.Disponible: Consultar
Unid.Med: UNIDAD
Precio Inc. IGV: S/ 117.12",https://store.grupocoinp.com/web/image/product.product/6694/image_1024/%5B4108%5D%20Caja%20Visible%20Con%20Toma%20Visible%20C-Tapa%2032Amp%203P+T%20415V%206H%20%20Ip44?unique=b9dd7e0,mennekes-139
3860 Toma Aereo Powertop 16Amp 2P+T 230V Azul 6H Ip67,3860 Toma Aereo Powertop 16Amp 2P+T 230V Azul 6H Ip67,72.09,"Código: 1006192
MENNEKES
Ref./Fab: 3860
Cant.Disponible: Consultar
Unid.Med: UNIDAD
Precio Inc. IGV: S/ 72.09",https://store.grupocoinp.com/web/image/product.product/6696/image_1024/%5B3860%5D%20Toma%20Aereo%20Powertop%2016Amp%202P+T%20230V%20Azul%206H%20%20Ip67?unique=703cfb4,mennekes-139
13202 Enchufe Powertop 63Amp 2P+T 230V Azul 6H Ip67,13202 Enchufe Powertop 63Amp 2P+T 230V Azul 6H Ip67,277.1,"Código: 1006191
MENNEKES
Ref./Fab: 13202
Cant.Disponible: Consultar
Unid.Med: UNIDAD
Precio Inc. IGV: S/ 277.10",https://store.grupocoinp.com/web/image/product.product/6697/image_1024/%5B13202%5D%20Enchufe%20Powertop%2063Amp%202P+T%20230V%20Azul%206H%20%20Ip67?unique=ff91bf9,mennekes-139
287 Enchufe 16Amp 3P+N+T 250V Azul 9H Ip67 Nuevo,287 Enchufe 16Amp 3P+N+T 250V Azul 9H Ip67 Nuevo,56.05,"Código: 1006189
MENNEKES
Ref./Fab: 287
Cant.Disponible: Consultar
Unid.Med: UNIDAD
Precio Inc. IGV: S/ 56.05",https://store.grupocoinp.com/web/image/product.product/6699/image_1024/%5B287%5D%20Enchufe%2016Amp%203P+N+T%20250V%20Azul%209H%20%20Ip67%20%20%20Nuevo?unique=6187f00,mennekes-139
549 Toma Aereo 16Amp 3P+T+N 230V 9H Ip67,549 Toma Aereo 16Amp 3P+T+N 230V 9H Ip67,123.78,"Código: 1006188
MENNEKES
Ref./Fab: 549
Cant.Disponible: Consultar
Unid.Med: UNIDAD
Precio Inc. IGV: S/ 123.78",https://store.grupocoinp.com/web/image/product.product/6700/image_1024/%5B549%5D%20Toma%20Aereo%2016Amp%203P+T+N%20230V%209H%20Ip67?unique=efd3a62,mennekes-139
13205 Enchufe Powertop 63Amp 3P+T 230V Azul 9H Ip67 Nuevo,13205 Enchufe Powertop 63Amp 3P+T 230V Azul 9H Ip67 Nuevo,224.5,"Código: 1006187
MENNEKES
Ref./Fab: 13205
Cant.Disponible: Consultar
Unid.Med: UNIDAD
Precio Inc. IGV: S/ 224.50",https://store.grupocoinp.com/web/image/product.product/6701/image_1024/%5B13205%5D%20Enchufe%20Powertop%2063Amp%203P+T%20230V%20Azul%209H%20%20Ip67%20%20Nuevo?unique=5beeacf,mennekes-139
204A Toma Empotrable 63Amp 3P+T 250V Azul 9H Ip67,204A Toma Empotrable 63Amp 3P+T 250V Azul 9H Ip67,139.25,"Código: 1006184
MENNEKES
Ref./Fab: 204A
Cant.Disponible: Consultar
Unid.Med: UNIDAD
Precio Inc. IGV: S/ 139.25",https://store.grupocoinp.com/web/image/product.product/6704/image_1024/%5B204A%5D%20Toma%20Empotrable%2063Amp%203P+T%20250V%20Azul%209H%20%20Ip67?unique=79c16d6,mennekes-139
9531 Toma Visible 16Amp 5P+N+T 415V Rojo 6H Ip67 Libre De Halogeno,9531 Toma Visible 16Amp 5P+N+T 415V Rojo 6H Ip67 Libre De Halogeno,189.31,"Código: 1006182
MENNEKES
Ref./Fab: 9531
Cant.Disponible: Consultar
Unid.Med: UNIDAD
Precio Inc. IGV: S/ 189.31",https://store.grupocoinp.com/web/image/product.product/6706/image_1024/%5B9531%5D%20Toma%20Visible%2016Amp%205P+N+T%20%20415V%20Rojo%206H%20Ip67%20Libre%20De%20Halogeno?unique=5b19622,mennekes-139
3916 Toma Aereo 16Amp 5P+N+T 415V Rojo 6H Ip67,3916 Toma Aereo 16Amp 5P+N+T 415V Rojo 6H Ip67,132.51,"Código: 1006181
MENNEKES
Ref./Fab: 3916
Cant.Disponible: Consultar
Unid.Med: UNIDAD
Precio Inc. IGV: S/ 132.51",https://store.grupocoinp.com/web/image/product.product/6707/image_1024/%5B3916%5D%20Toma%20Aereo%2016Amp%205P+N+T%20415V%20Rojo%206H%20%20Ip67?unique=12b844a,mennekes-139
291 Enchufe 32Amp 2P+T 415V Rojo 9H Ip67,291 Enchufe 32Amp 2P+T 415V Rojo 9H Ip67,69.93,"Código: 1006179
MENNEKES
Ref./Fab: 291
Cant.Disponible: Consultar
Unid.Med: UNIDAD
Precio Inc. IGV: S/ 69.93",https://store.grupocoinp.com/web/image/product.product/6709/image_1024/%5B291%5D%20Enchufe%2032Amp%202P+T%20415V%20Rojo%209H%20%20Ip67?unique=45a4b08,mennekes-139
1203 Toma Visible 32Amp 2P+T 415V Rojo 9H Ip67,1203 Toma Visible 32Amp 2P+T 415V Rojo 9H Ip67,113.3,"Código: 1006178
MENNEKES
Ref./Fab: 1203
Cant.Disponible: Consultar
Unid.Med: UNIDAD
Precio Inc. IGV: S/ 113.30",https://store.grupocoinp.com/web/image/product.product/6710/image_1024/%5B1203%5D%20Toma%20Visible%2032Amp%202P+T%20415V%20Rojo%209H%20Ip67%20%20%20?unique=270e0e2,mennekes-139
1210 Toma Visible 32Amp 3P+N+T 415V Rojo 6H Ip67,1210 Toma Visible 32Amp 3P+N+T 415V Rojo 6H Ip67,84.33,"Código: 1006176
MENNEKES
Ref./Fab: 1210
Cant.Disponible: Consultar
Unid.Med: UNIDAD
Precio Inc. IGV: S/ 84.33",https://store.grupocoinp.com/web/image/product.product/6712/image_1024/%5B1210%5D%20Toma%20Visible%2032Amp%203P+N+T%20415V%20Rojo%206H%20%20Ip67%20?unique=6f3d025,mennekes-139
14203ME Toma Aereo 63A 3P Rojo 9H Powertop Xtra Nuevo,14203ME Toma Aereo 63A 3P Rojo 9H Powertop Xtra Nuevo,221.71,"Código: 1006175
MENNEKES
Ref./Fab: 14203ME
Cant.Disponible: Consultar
Unid.Med: UNIDAD
Precio Inc. IGV: S/ 221.71",https://store.grupocoinp.com/web/image/product.product/6713/image_1024/%5B14203ME%5D%20Toma%20Aereo%2063A%203P%20Rojo%209H%20Powertop%20Xtra%20Nuevo?unique=9ef9a01,mennekes-139
1447A Enchufe 125Amp 3P+N+T 415V Rojo 6H Ip67,1447A Enchufe 125Amp 3P+N+T 415V Rojo 6H Ip67,459.59,"Código: 1006174
MENNEKES
Ref./Fab: 1447A
Cant.Disponible: Consultar
Unid.Med: UNIDAD
Precio Inc. IGV: S/ 459.59",https://store.grupocoinp.com/web/image/product.product/6714/image_1024/%5B1447A%5D%20Enchufe%20125Amp%203P+N+T%20415V%20Rojo%206H%20Ip67%20?unique=17b5d80,mennekes-139
2175B Enchufe 32Amp 3P+T 440V P/Containers Rojo 3H Ip67,2175B Enchufe 32Amp 3P+T 440V P/Containers Rojo 3H Ip67,84.39,"Código: 1006173
MENNEKES
Ref./Fab: 2175B
Cant.Disponible: 10
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 84.39",https://store.grupocoinp.com/web/image/product.product/6715/image_1024/%5B2175B%5D%20Enchufe%2032Amp%203P+T%20440V%20P-Containers%20Rojo%203H%20%20Ip67?unique=940c74d,mennekes-139
2123A Toma Empotrable 32Amp 3P+T 440V P/Containers Rojo 3H Ip67,2123A Toma Empotrable 32Amp 3P+T 440V P/Containers Rojo 3H Ip67,88.62,"Código: 1006172
MENNEKES
Ref./Fab: 2123A
Cant.Disponible: 10
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 88.62",https://store.grupocoinp.com/web/image/product.product/6716/image_1024/%5B2123A%5D%20Toma%20Empotrable%2032Amp%203P+T%20440V%20P-Containers%20Rojo%203H%20%20Ip67?unique=053089b,mennekes-139
9562 Toma Visible 32Amp 3P+T 440V P/Containers Rojo 3H Ip67 Libre De Halogeno,9562 Toma Visible 32Amp 3P+T 440V P/Containers Rojo 3H Ip67 Libre De Halogeno,106.31,"Código: 1006171
MENNEKES
Ref./Fab: 9562
Cant.Disponible: Consultar
Unid.Med: UNIDAD
Precio Inc. IGV: S/ 106.31",https://store.grupocoinp.com/web/image/product.product/6717/image_1024/%5B9562%5D%20Toma%20Visible%2032Amp%203P+T%20440V%20P-Containers%20Rojo%203H%20Ip67%20Libre%20De%20Halogeno?unique=6c6620c,mennekes-139
2177A Toma Aereo 32Amp 3P+T 440V P/Containers Rojo 3H Ip67,2177A Toma Aereo 32Amp 3P+T 440V P/Containers Rojo 3H Ip67,100.96,"Código: 1006170
MENNEKES
Ref./Fab: 2177A
Cant.Disponible: 10
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 100.96",https://store.grupocoinp.com/web/image/product.product/6718/image_1024/%5B2177A%5D%20Toma%20Aereo%2032Amp%203P+T%20440V%20P-Containers%20Rojo%203H%20%20Ip67?unique=68f76c8,mennekes-139
2324 Enchufe 32Amp 7P 6H 400V Ip67,2324 Enchufe 32Amp 7P 6H 400V Ip67,130.43,"Código: 1006169
MENNEKES
Ref./Fab: 2324
Cant.Disponible: Consultar
Unid.Med: UNIDAD
Precio Inc. IGV: S/ 130.43",https://store.grupocoinp.com/web/image/product.product/6719/image_1024/%5B2324%5D%20Enchufe%2032Amp%207P%206H%20400V%20Ip67?unique=eee176c,mennekes-139
7050 Toma Visible 16Amp 2P+T 250V C/Interrup. Por Enclavam. Mecánico Azul 6H Ip67,7050 Toma Visible 16Amp 2P+T 250V C/Interrup. Por Enclavam. Mecánico Azul 6H Ip67,878.5,"Código: 1006168
MENNEKES
Ref./Fab: 7050
Cant.Disponible: Consultar
Unid.Med: UNIDAD
Precio Inc. IGV: S/ 878.50",https://store.grupocoinp.com/web/image/product.product/6720/image_1024/%5B7050%5D%20Toma%20Visible%2016Amp%202P+T%20250V%20C-Interrup.%20Por%20Enclavam.%20Mec%C3%A1nico%20Azul%206H%20%20Ip67?unique=e39b4e8,mennekes-139
5635A Toma Visible 32Amp 3P+T 400V C/Interrup. Por Enclavam. Mecánico Rojo 6H Ip67,5635A Toma Visible 32Amp 3P+T 400V C/Interrup. Por Enclavam. Mecánico Rojo 6H Ip67,989.81,"Código: 1006167
MENNEKES
Ref./Fab: 5635A
Cant.Disponible: Consultar
Unid.Med: UNIDAD
Precio Inc. IGV: S/ 989.81",https://store.grupocoinp.com/web/image/product.product/6721/image_1024/%5B5635A%5D%20Toma%20Visible%2032Amp%203P+T%20400V%20C-Interrup.%20Por%20Enclavam.%20Mec%C3%A1nico%20Rojo%206H%20Ip67?unique=9e6c254,mennekes-139
7012A Toma Visible 16Amp 2P+T 250V C/Interrup. Por Enclavam. Mecánico Azul 6H Ip67,7012A Toma Visible 16Amp 2P+T 250V C/Interrup. Por Enclavam. Mecánico Azul 6H Ip67,612.67,"Código: 1006166
MENNEKES
Ref./Fab: 7012A
Cant.Disponible: Consultar
Unid.Med: UNIDAD
Precio Inc. IGV: S/ 612.67",https://store.grupocoinp.com/web/image/product.product/6722/image_1024/%5B7012A%5D%20Toma%20Visible%2016Amp%202P+T%20250V%20C-Interrup.%20Por%20Enclavam.%20Mec%C3%A1nico%20Azul%206H%20%20Ip67?unique=c254df7,mennekes-139
5602A Toma Visible 16Amp 4P+T 250V C/Interrup. Por Enclavam. Mecánico Azul 9H Ip67,5602A Toma Visible 16Amp 4P+T 250V C/Interrup. Por Enclavam. Mecánico Azul 9H Ip67,827.49,"Código: 1006165
MENNEKES
Ref./Fab: 5602A
Cant.Disponible: Consultar
Unid.Med: UNIDAD
Precio Inc. IGV: S/ 827.49",https://store.grupocoinp.com/web/image/product.product/6723/image_1024/%5B5602A%5D%20Toma%20Visible%2016Amp%204P+T%20250V%20C-Interrup.%20Por%20Enclavam.%20Mec%C3%A1nico%20Azul%209H%20%20Ip67?unique=2769976,mennekes-139
5604A Toma Industrial C/Bloqueo Mecanico Duo 32Amp 3P+T 230V Azul 9H Ip67 No Candado,5604A Toma Industrial C/Bloqueo Mecanico Duo 32Amp 3P+T 230V Azul 9H Ip67 No Candado,744.93,"Código: 1006164
MENNEKES
Ref./Fab: 5604A
Cant.Disponible: Consultar
Unid.Med: UNIDAD
Precio Inc. IGV: S/ 744.93",https://store.grupocoinp.com/web/image/product.product/6724/image_1024/%5B5604A%5D%20Toma%20Industrial%20C-Bloqueo%20Mecanico%20Duo%2032Amp%203P+T%20230V%20Azul%209H%20%20Ip67%20No%20Candado?unique=7281ad1,mennekes-139
5600A Toma Visible 16Amp 3P+T 415V C/Interrup. Por Enclavam. Mecánico Rojo 6H Ip67,5600A Toma Visible 16Amp 3P+T 415V C/Interrup. Por Enclavam. Mecánico Rojo 6H Ip67,535.33,"Código: 1006163
MENNEKES
Ref./Fab: 5600A
Cant.Disponible: Consultar
Unid.Med: UNIDAD
Precio Inc. IGV: S/ 535.33",https://store.grupocoinp.com/web/image/product.product/6725/image_1024/%5B5600A%5D%20Toma%20Visible%2016Amp%203P+T%20415V%20C-Interrup.%20Por%20Enclavam.%20Mec%C3%A1nico%20Rojo%206H%20%20Ip67?unique=94b03b6,mennekes-139
5605A Toma Visible 32Amp 3P+T 415V C/Interrup. Por Enclavam. Mecánico Rojo 6H Ip67,5605A Toma Visible 32Amp 3P+T 415V C/Interrup. Por Enclavam. Mecánico Rojo 6H Ip67,579.6,"Código: 1006162
MENNEKES
Ref./Fab: 5605A
Cant.Disponible: Consultar
Unid.Med: UNIDAD
Precio Inc. IGV: S/ 579.60",https://store.grupocoinp.com/web/image/product.product/6726/image_1024/%5B5605A%5D%20Toma%20Visible%2032Amp%203P+T%20415V%20C-Interrup.%20Por%20Enclavam.%20Mec%C3%A1nico%20Rojo%206H%20%20Ip67?unique=a6e565f,mennekes-139
5608A Toma Visible Con Interruptor Y Enclavamiento 32Amp 3P+N+T 415V Rojo 6H Ip67,5608A Toma Visible Con Interruptor Y Enclavamiento 32Amp 3P+N+T 415V Rojo 6H Ip67,718.11,"Código: 1006161
MENNEKES
Ref./Fab: 5608A
Cant.Disponible: Consultar
Unid.Med: UNIDAD
Precio Inc. IGV: S/ 718.11",https://store.grupocoinp.com/web/image/product.product/6727/image_1024/%5B5608A%5D%20%20%20%20%20%20%20%20%20%20Toma%20Visible%20Con%20Interruptor%20Y%20Enclavamiento%2032Amp%203P+N+T%20415V%20Rojo%206H%20Ip67?unique=6215f7d,mennekes-139
5792A Toma Visible 32Amp 3P+T 440V C/Interrup. Por Enclavam. Mecánico Rojo 3H Ip67,5792A Toma Visible 32Amp 3P+T 440V C/Interrup. Por Enclavam. Mecánico Rojo 3H Ip67,643.83,"Código: 1006160
MENNEKES
Ref./Fab: 5792A
Cant.Disponible: Consultar
Unid.Med: UNIDAD
Precio Inc. IGV: S/ 643.83",https://store.grupocoinp.com/web/image/product.product/6728/image_1024/%5B5792A%5D%20Toma%20Visible%2032Amp%203P+T%20440V%20C-Interrup.%20Por%20Enclavam.%20Mec%C3%A1nico%20Rojo%203H%20%20Ip67?unique=b5b35ab,mennekes-139
5110A Toma Visible 63Amp 3P+T 415V C/Interrup. Por Enclavam. Mecánico Rojo 6H Ip67,5110A Toma Visible 63Amp 3P+T 415V C/Interrup. Por Enclavam. Mecánico Rojo 6H Ip67,1338.64,"Código: 1006159
MENNEKES
Ref./Fab: 5110A
Cant.Disponible: Consultar
Unid.Med: UNIDAD
Precio Inc. IGV: S/ 1,338.64",https://store.grupocoinp.com/web/image/product.product/6729/image_1024/%5B5110A%5D%20Toma%20Visible%2063Amp%203P+T%20415V%20C-Interrup.%20Por%20Enclavam.%20Mec%C3%A1nico%20Rojo%206H%20%20Ip67?unique=26a664f,mennekes-139
5744A Toma Visible 63Amp 3P+T 440V C/Interrup. Por Enclavam. Mecánico Rojo 11H Ip67,5744A Toma Visible 63Amp 3P+T 440V C/Interrup. Por Enclavam. Mecánico Rojo 11H Ip67,1385.26,"Código: 1006158
MENNEKES
Ref./Fab: 5744A
Cant.Disponible: Consultar
Unid.Med: UNIDAD
Precio Inc. IGV: S/ 1,385.26",https://store.grupocoinp.com/web/image/product.product/6730/image_1024/%5B5744A%5D%20Toma%20Visible%2063Amp%203P+T%20440V%20C-Interrup.%20Por%20Enclavam.%20Mec%C3%A1nico%20Rojo%2011H%20%20Ip67?unique=8179e7b,mennekes-139
5691A Toma Visible 125Amp 3P+T 415V C/Interrup. Por Enclavam. Mecánico Rojo 6H Ip67,5691A Toma Visible 125Amp 3P+T 415V C/Interrup. Por Enclavam. Mecánico Rojo 6H Ip67,3722.66,"Código: 1006157
MENNEKES
Ref./Fab: 5691A
Cant.Disponible: Consultar
Unid.Med: UNIDAD
Precio Inc. IGV: S/ 3,722.66",https://store.grupocoinp.com/web/image/product.product/6731/image_1024/%5B5691A%5D%20Toma%20Visible%20125Amp%203P+T%20415V%20C-Interrup.%20Por%20Enclavam.%20Mec%C3%A1nico%20Rojo%206H%20%20Ip67?unique=9e7eb21,mennekes-139
5606A Toma Visible 32Amp 3P+T 500V C/Interrup Por Enclavam Mecánico Negro 7H Ip67,5606A Toma Visible 32Amp 3P+T 500V C/Interrup Por Enclavam Mecánico Negro 7H Ip67,674.98,"Código: 1006156
MENNEKES
Ref./Fab: 5606A
Cant.Disponible: Consultar
Unid.Med: UNIDAD
Precio Inc. IGV: S/ 674.98",https://store.grupocoinp.com/web/image/product.product/6732/image_1024/%5B5606A%5D%20%20%20%20%20%20%20%20%20%20Toma%20Visible%2032Amp%203P+T%20500V%20C-Interrup%20Por%20Enclavam%20Mec%C3%A1nico%20Negro%207H%20Ip67?unique=04e8087,mennekes-139
5111A Toma Visible 63Amp 3P+T 500V 7H C/Inter. Enclavamiento Ip67,5111A Toma Visible 63Amp 3P+T 500V 7H C/Inter. Enclavamiento Ip67,1357.51,"Código: 1006155
MENNEKES
Ref./Fab: 5111A
Cant.Disponible: Consultar
Unid.Med: UNIDAD
Precio Inc. IGV: S/ 1,357.51",https://store.grupocoinp.com/web/image/product.product/6733/image_1024/%5B5111A%5D%20Toma%20Visible%2063Amp%203P+T%20500V%207H%20C-Inter.%20Enclavamiento%20%20Ip67?unique=e926e9a,mennekes-139
6580 Toma Visible 63Amp 3P+T 690V C/Interrup. Por Enclavam. Mecánico Negro 5H Ip67,6580 Toma Visible 63Amp 3P+T 690V C/Interrup. Por Enclavam. Mecánico Negro 5H Ip67,1320.9,"Código: 1006154
MENNEKES
Ref./Fab: 6580
Cant.Disponible: Consultar
Unid.Med: UNIDAD
Precio Inc. IGV: S/ 1,320.90",https://store.grupocoinp.com/web/image/product.product/6734/image_1024/%5B6580%5D%20Toma%20Visible%2063Amp%203P+T%20690V%20C-Interrup.%20Por%20Enclavam.%20Mec%C3%A1nico%20Negro%205H%20%20Ip67?unique=fc25ce8,mennekes-139
7638 Toma Visible 32Amp 3P+T 415V C/Interrup. Por Enclavam. Mecánico Rojo 3H Ip67,7638 Toma Visible 32Amp 3P+T 415V C/Interrup. Por Enclavam. Mecánico Rojo 3H Ip67,1058.83,"Código: 1006153
MENNEKES
Ref./Fab: 7638
Cant.Disponible: Consultar
Unid.Med: UNIDAD
Precio Inc. IGV: S/ 1,058.83",https://store.grupocoinp.com/web/image/product.product/6735/image_1024/%5B7638%5D%20Toma%20Visible%2032Amp%203P+T%20415V%20C-Interrup.%20Por%20Enclavam.%20Mec%C3%A1nico%20Rojo%203H%20%20Ip67?unique=f5d4f2c,mennekes-139
7635 Toma Visible 32Amp 3P+T 500V C/Interrup. Por Enclavam. Mecánico Negro 7H Ip67,7635 Toma Visible 32Amp 3P+T 500V C/Interrup. Por Enclavam. Mecánico Negro 7H Ip67,1221.38,"Código: 1006152
MENNEKES
Ref./Fab: 7635
Cant.Disponible: Consultar
Unid.Med: UNIDAD
Precio Inc. IGV: S/ 1,221.38",https://store.grupocoinp.com/web/image/product.product/6736/image_1024/%5B7635%5D%20Toma%20Visible%2032Amp%203P+T%20500V%20C-Interrup.%20Por%20Enclavam.%20Mec%C3%A1nico%20Negro%207H%20%20Ip67?unique=6aec6e8,mennekes-139
3256 Toma Empotrable 32Amp 3P+T 500V Negro 7H Ip67 Con Medidas Del Marco Homogéneas,3256 Toma Empotrable 32Amp 3P+T 500V Negro 7H Ip67 Con Medidas Del Marco Homogéneas,116.62,"Código: 1006150
MENNEKES
Ref./Fab: 3256
Cant.Disponible: Consultar
Unid.Med: UNIDAD
Precio Inc. IGV: S/ 116.62",https://store.grupocoinp.com/web/image/product.product/6738/image_1024/%5B3256%5D%20Toma%20Empotrable%2032Amp%203P+T%20500V%20Negro%207H%20Ip67%20Con%20Medidas%20Del%20Marco%20Homog%C3%A9neas?unique=22fb29c,mennekes-139
358 Enchufe Visible 63 Amp 3P + T 500V 7H Negro Ip67,358 Enchufe Visible 63 Amp 3P + T 500V 7H Negro Ip67,339.38,"Código: 1006149
MENNEKES
Ref./Fab: 358
Cant.Disponible: Consultar
Unid.Med: UNIDAD
Precio Inc. IGV: S/ 339.38",https://store.grupocoinp.com/web/image/product.product/6739/image_1024/%5B358%5D%20Enchufe%20Visible%2063%20Amp%203P%20+%20T%20500V%207H%20%20Negro%20Ip67?unique=3ed8775,mennekes-139
13207 Enchufe Aereo 63Amp 3P+T 500V Negro 7H Ip67 Powertop Xtra Nuevo,13207 Enchufe Aereo 63Amp 3P+T 500V Negro 7H Ip67 Powertop Xtra Nuevo,312.7,"Código: 1006148
MENNEKES
Ref./Fab: 13207
Cant.Disponible: Consultar
Unid.Med: UNIDAD
Precio Inc. IGV: S/ 312.70",https://store.grupocoinp.com/web/image/product.product/6740/image_1024/%5B13207%5D%20Enchufe%20Aereo%2063Amp%203P+T%20500V%20Negro%207H%20Ip67%20Powertop%20Xtra%20Nuevo?unique=bd0021d,mennekes-139
3600 Enchufe Empotrable 125Amp 3P+T 500V Negro 7H Ip67,3600 Enchufe Empotrable 125Amp 3P+T 500V Negro 7H Ip67,910.63,"Código: 1006147
MENNEKES
Ref./Fab: 3600
Cant.Disponible: Consultar
Unid.Med: UNIDAD
Precio Inc. IGV: S/ 910.63",https://store.grupocoinp.com/web/image/product.product/6741/image_1024/%5B3600%5D%20Enchufe%20Empotrable%20125Amp%203P+T%20500V%20Negro%207H%20%20Ip67?unique=bf18893,mennekes-139
75252 Enchufe De Empotrable 200 Amp 3P+T 500V Negro 7H Ip67,75252 Enchufe De Empotrable 200 Amp 3P+T 500V Negro 7H Ip67,11772.29,"Código: 1006146
MENNEKES
Ref./Fab: 75252
Cant.Disponible: Consultar
Unid.Med: UNIDAD
Precio Inc. IGV: S/ 11,772.29",https://store.grupocoinp.com/web/image/product.product/6742/image_1024/%5B75252%5D%20Enchufe%20De%20Empotrable%20200%20Amp%203P+T%20500V%20Negro%207H%20%20Ip67?unique=6471593,mennekes-139
